"","instant","dteday","season","yr","mnth","hr","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed","casual","registered","cnt","date","hour"
"14052",14052,2012-08-13,3,1,"Aug",16,0,1,1,"Clear-Few clouds",0.8,0.7121,0.36,0.0896,116,348,464,2012-08-13,16
"14053",14053,2012-08-13,3,1,"Aug",17,0,1,1,"Clear-Few clouds",0.8,0.7121,0.36,0.1642,102,716,818,2012-08-13,17
"14054",14054,2012-08-13,3,1,"Aug",18,0,1,1,"Clear-Few clouds",0.76,0.697,0.52,0.2836,103,709,812,2012-08-13,18
"14055",14055,2012-08-13,3,1,"Aug",19,0,1,1,"Clear-Few clouds",0.74,0.6818,0.58,0.1642,88,467,555,2012-08-13,19
"14056",14056,2012-08-13,3,1,"Aug",20,0,1,1,"Clear-Few clouds",0.74,0.6818,0.62,0.2239,58,374,432,2012-08-13,20
"14057",14057,2012-08-13,3,1,"Aug",21,0,1,1,"Clear-Few clouds",0.72,0.6818,0.66,0.194,44,246,290,2012-08-13,21
"14058",14058,2012-08-13,3,1,"Aug",22,0,1,1,"Clear-Few clouds",0.72,0.6818,0.62,0.3284,44,148,192,2012-08-13,22
"14059",14059,2012-08-13,3,1,"Aug",23,0,1,1,"Clear-Few clouds",0.7,0.6515,0.7,0.2239,28,100,128,2012-08-13,23
"14060",14060,2012-08-14,3,1,"Aug",0,0,2,1,"Clear-Few clouds",0.7,0.6667,0.74,0.2239,12,48,60,2012-08-14,0
"14061",14061,2012-08-14,3,1,"Aug",1,0,2,1,"Clear-Few clouds",0.68,0.6364,0.79,0.2537,8,19,27,2012-08-14,1
"14062",14062,2012-08-14,3,1,"Aug",2,0,2,1,"Mist-Cloudy",0.68,0.6364,0.83,0.194,2,9,11,2012-08-14,2
"14063",14063,2012-08-14,3,1,"Aug",3,0,2,1,"Mist-Cloudy",0.68,0.6364,0.83,0.194,0,3,3,2012-08-14,3
"14064",14064,2012-08-14,3,1,"Aug",4,0,2,1,"Mist-Cloudy",0.68,0.6364,0.83,0.194,0,5,5,2012-08-14,4
"14065",14065,2012-08-14,3,1,"Aug",5,0,2,1,"Mist-Cloudy",0.68,0.6364,0.89,0.194,1,35,36,2012-08-14,5
"14066",14066,2012-08-14,3,1,"Aug",6,0,2,1,"Light Snow-Rain",0.64,0.5758,0.83,0.194,1,63,64,2012-08-14,6
"14067",14067,2012-08-14,3,1,"Aug",7,0,2,1,"Mist-Cloudy",0.66,0.6061,0.83,0.0896,1,178,179,2012-08-14,7
"14068",14068,2012-08-14,3,1,"Aug",8,0,2,1,"Mist-Cloudy",0.66,0.5909,0.89,0.0896,27,591,618,2012-08-14,8
"14069",14069,2012-08-14,3,1,"Aug",9,0,2,1,"Mist-Cloudy",0.7,0.6667,0.74,0,48,354,402,2012-08-14,9
"14070",14070,2012-08-14,3,1,"Aug",10,0,2,1,"Clear-Few clouds",0.7,0.6667,0.79,0.1045,53,155,208,2012-08-14,10
"14071",14071,2012-08-14,3,1,"Aug",11,0,2,1,"Clear-Few clouds",0.74,0.6818,0.62,0,69,127,196,2012-08-14,11
"14072",14072,2012-08-14,3,1,"Aug",12,0,2,1,"Clear-Few clouds",0.78,0.7121,0.49,0.1343,93,207,300,2012-08-14,12
"14073",14073,2012-08-14,3,1,"Aug",13,0,2,1,"Clear-Few clouds",0.8,0.7273,0.46,0.0896,83,203,286,2012-08-14,13
"14074",14074,2012-08-14,3,1,"Aug",14,0,2,1,"Clear-Few clouds",0.82,0.7424,0.41,0.2239,80,175,255,2012-08-14,14
"14075",14075,2012-08-14,3,1,"Aug",15,0,2,1,"Clear-Few clouds",0.82,0.7576,0.46,0.2239,84,199,283,2012-08-14,15
"14076",14076,2012-08-14,3,1,"Aug",16,0,2,1,"Clear-Few clouds",0.82,0.7424,0.43,0.2239,95,363,458,2012-08-14,16
"14077",14077,2012-08-14,3,1,"Aug",17,0,2,1,"Light Snow-Rain",0.76,0.7273,0.66,0.2537,78,734,812,2012-08-14,17
"14078",14078,2012-08-14,3,1,"Aug",18,0,2,1,"Clear-Few clouds",0.76,0.7121,0.62,0.2836,97,757,854,2012-08-14,18
"14079",14079,2012-08-14,3,1,"Aug",19,0,2,1,"Clear-Few clouds",0.76,0.7273,0.66,0.194,94,533,627,2012-08-14,19
"14080",14080,2012-08-14,3,1,"Aug",20,0,2,1,"Clear-Few clouds",0.74,0.7121,0.74,0.2239,65,371,436,2012-08-14,20
"14081",14081,2012-08-14,3,1,"Aug",21,0,2,1,"Clear-Few clouds",0.74,0.6818,0.62,0.2239,56,252,308,2012-08-14,21
"14082",14082,2012-08-14,3,1,"Aug",22,0,2,1,"Clear-Few clouds",0.72,0.6818,0.66,0.0896,28,161,189,2012-08-14,22
"14083",14083,2012-08-14,3,1,"Aug",23,0,2,1,"Clear-Few clouds",0.72,0.6818,0.66,0.1642,53,114,167,2012-08-14,23
"14084",14084,2012-08-15,3,1,"Aug",0,0,3,1,"Clear-Few clouds",0.7,0.6515,0.61,0.194,8,52,60,2012-08-15,0
"14085",14085,2012-08-15,3,1,"Aug",1,0,3,1,"Clear-Few clouds",0.7,0.6515,0.61,0,6,31,37,2012-08-15,1
"14086",14086,2012-08-15,3,1,"Aug",2,0,3,1,"Clear-Few clouds",0.68,0.6364,0.65,0,1,7,8,2012-08-15,2
"14087",14087,2012-08-15,3,1,"Aug",3,0,3,1,"Clear-Few clouds",0.66,0.6212,0.74,0.1045,1,10,11,2012-08-15,3
"14088",14088,2012-08-15,3,1,"Aug",4,0,3,1,"Clear-Few clouds",0.64,0.5758,0.83,0.1045,0,4,4,2012-08-15,4
"14089",14089,2012-08-15,3,1,"Aug",5,0,3,1,"Clear-Few clouds",0.64,0.5909,0.78,0.1045,4,35,39,2012-08-15,5
"14090",14090,2012-08-15,3,1,"Aug",6,0,3,1,"Clear-Few clouds",0.64,0.5909,0.78,0.1045,12,160,172,2012-08-15,6
"14091",14091,2012-08-15,3,1,"Aug",7,0,3,1,"Mist-Cloudy",0.66,0.6212,0.69,0.194,25,467,492,2012-08-15,7
"14092",14092,2012-08-15,3,1,"Aug",8,0,3,1,"Mist-Cloudy",0.7,0.6515,0.65,0.2836,40,642,682,2012-08-15,8
"14093",14093,2012-08-15,3,1,"Aug",9,0,3,1,"Mist-Cloudy",0.72,0.6818,0.62,0.194,57,310,367,2012-08-15,9
"14094",14094,2012-08-15,3,1,"Aug",10,0,3,1,"Mist-Cloudy",0.72,0.6818,0.62,0.194,70,163,233,2012-08-15,10
"14095",14095,2012-08-15,3,1,"Aug",11,0,3,1,"Mist-Cloudy",0.74,0.6818,0.58,0.194,80,155,235,2012-08-15,11
"14096",14096,2012-08-15,3,1,"Aug",12,0,3,1,"Clear-Few clouds",0.74,0.6818,0.55,0.2239,77,230,307,2012-08-15,12
"14097",14097,2012-08-15,3,1,"Aug",13,0,3,1,"Mist-Cloudy",0.78,0.7121,0.49,0.194,88,206,294,2012-08-15,13
"14098",14098,2012-08-15,3,1,"Aug",14,0,3,1,"Mist-Cloudy",0.76,0.697,0.52,0.2985,94,161,255,2012-08-15,14
"14099",14099,2012-08-15,3,1,"Aug",15,0,3,1,"Clear-Few clouds",0.76,0.697,0.52,0.2537,70,196,266,2012-08-15,15
"14100",14100,2012-08-15,3,1,"Aug",16,0,3,1,"Clear-Few clouds",0.76,0.6818,0.48,0.194,91,340,431,2012-08-15,16
"14101",14101,2012-08-15,3,1,"Aug",17,0,3,1,"Clear-Few clouds",0.74,0.6818,0.55,0.2836,102,749,851,2012-08-15,17
"14102",14102,2012-08-15,3,1,"Aug",18,0,3,1,"Clear-Few clouds",0.74,0.6667,0.51,0.2239,80,768,848,2012-08-15,18
"14103",14103,2012-08-15,3,1,"Aug",19,0,3,1,"Clear-Few clouds",0.7,0.6515,0.61,0.1343,124,525,649,2012-08-15,19
"14104",14104,2012-08-15,3,1,"Aug",20,0,3,1,"Clear-Few clouds",0.7,0.6515,0.61,0.1343,72,355,427,2012-08-15,20
"14105",14105,2012-08-15,3,1,"Aug",21,0,3,1,"Clear-Few clouds",0.7,0.6515,0.61,0.194,49,266,315,2012-08-15,21
"14106",14106,2012-08-15,3,1,"Aug",22,0,3,1,"Clear-Few clouds",0.7,0.6515,0.61,0.1642,29,197,226,2012-08-15,22
"14107",14107,2012-08-15,3,1,"Aug",23,0,3,1,"Clear-Few clouds",0.68,0.6364,0.65,0.1045,18,120,138,2012-08-15,23
"14108",14108,2012-08-16,3,1,"Aug",0,0,4,1,"Clear-Few clouds",0.66,0.6212,0.69,0,13,63,76,2012-08-16,0
"14109",14109,2012-08-16,3,1,"Aug",1,0,4,1,"Clear-Few clouds",0.64,0.6061,0.73,0,3,18,21,2012-08-16,1
"14110",14110,2012-08-16,3,1,"Aug",2,0,4,1,"Clear-Few clouds",0.64,0.6061,0.69,0.194,0,15,15,2012-08-16,2
"14111",14111,2012-08-16,3,1,"Aug",3,0,4,1,"Clear-Few clouds",0.62,0.5909,0.73,0.2537,0,4,4,2012-08-16,3
"14112",14112,2012-08-16,3,1,"Aug",4,0,4,1,"Clear-Few clouds",0.62,0.5909,0.73,0.2239,2,3,5,2012-08-16,4
"14113",14113,2012-08-16,3,1,"Aug",5,0,4,1,"Clear-Few clouds",0.6,0.5758,0.78,0.1642,7,30,37,2012-08-16,5
"14114",14114,2012-08-16,3,1,"Aug",6,0,4,1,"Clear-Few clouds",0.6,0.5758,0.78,0.1642,3,162,165,2012-08-16,6
"14115",14115,2012-08-16,3,1,"Aug",7,0,4,1,"Clear-Few clouds",0.64,0.6061,0.69,0.2239,16,448,464,2012-08-16,7
"14116",14116,2012-08-16,3,1,"Aug",8,0,4,1,"Clear-Few clouds",0.68,0.6364,0.61,0.194,33,649,682,2012-08-16,8
"14117",14117,2012-08-16,3,1,"Aug",9,0,4,1,"Clear-Few clouds",0.72,0.6667,0.54,0.1045,41,296,337,2012-08-16,9
"14118",14118,2012-08-16,3,1,"Aug",10,0,4,1,"Clear-Few clouds",0.74,0.6667,0.48,0.1343,78,121,199,2012-08-16,10
"14119",14119,2012-08-16,3,1,"Aug",11,0,4,1,"Clear-Few clouds",0.76,0.6667,0.37,0.0896,83,191,274,2012-08-16,11
"14120",14120,2012-08-16,3,1,"Aug",12,0,4,1,"Clear-Few clouds",0.8,0.697,0.33,0.1045,96,247,343,2012-08-16,12
"14121",14121,2012-08-16,3,1,"Aug",13,0,4,1,"Clear-Few clouds",0.8,0.697,0.31,0.2239,81,219,300,2012-08-16,13
"14122",14122,2012-08-16,3,1,"Aug",14,0,4,1,"Clear-Few clouds",0.82,0.7121,0.32,0,72,176,248,2012-08-16,14
"14123",14123,2012-08-16,3,1,"Aug",15,0,4,1,"Clear-Few clouds",0.8,0.697,0.33,0.2537,63,197,260,2012-08-16,15
"14124",14124,2012-08-16,3,1,"Aug",16,0,4,1,"Clear-Few clouds",0.82,0.7121,0.32,0.2239,79,340,419,2012-08-16,16
"14125",14125,2012-08-16,3,1,"Aug",17,0,4,1,"Clear-Few clouds",0.82,0.7273,0.34,0.194,130,767,897,2012-08-16,17
"14126",14126,2012-08-16,3,1,"Aug",18,0,4,1,"Clear-Few clouds",0.8,0.7121,0.36,0,109,723,832,2012-08-16,18
"14127",14127,2012-08-16,3,1,"Aug",19,0,4,1,"Clear-Few clouds",0.76,0.6818,0.4,0.1045,119,558,677,2012-08-16,19
"14128",14128,2012-08-16,3,1,"Aug",20,0,4,1,"Clear-Few clouds",0.76,0.6818,0.4,0.0896,100,414,514,2012-08-16,20
"14129",14129,2012-08-16,3,1,"Aug",21,0,4,1,"Clear-Few clouds",0.74,0.6667,0.48,0.194,83,273,356,2012-08-16,21
"14130",14130,2012-08-16,3,1,"Aug",22,0,4,1,"Clear-Few clouds",0.72,0.6667,0.51,0.1642,69,185,254,2012-08-16,22
"14131",14131,2012-08-16,3,1,"Aug",23,0,4,1,"Clear-Few clouds",0.7,0.6515,0.54,0.1045,58,168,226,2012-08-16,23
"14132",14132,2012-08-17,3,1,"Aug",0,0,5,1,"Clear-Few clouds",0.68,0.2424,0.57,0.1642,21,67,88,2012-08-17,0
"14133",14133,2012-08-17,3,1,"Aug",1,0,5,1,"Clear-Few clouds",0.66,0.2424,0.65,0.1045,16,38,54,2012-08-17,1
"14134",14134,2012-08-17,3,1,"Aug",2,0,5,1,"Clear-Few clouds",0.66,0.2424,0.61,0.1343,4,15,19,2012-08-17,2
"14135",14135,2012-08-17,3,1,"Aug",3,0,5,1,"Clear-Few clouds",0.64,0.2424,0.65,0.1045,0,6,6,2012-08-17,3
"14136",14136,2012-08-17,3,1,"Aug",4,0,5,1,"Clear-Few clouds",0.64,0.2424,0.73,0.1642,0,9,9,2012-08-17,4
"14137",14137,2012-08-17,3,1,"Aug",5,0,5,1,"Clear-Few clouds",0.64,0.2424,0.73,0.1045,2,34,36,2012-08-17,5
"14138",14138,2012-08-17,3,1,"Aug",6,0,5,1,"Clear-Few clouds",0.62,0.2424,0.78,0.1343,6,151,157,2012-08-17,6
"14139",14139,2012-08-17,3,1,"Aug",7,0,5,1,"Clear-Few clouds",0.64,0.2424,0.73,0.1045,11,368,379,2012-08-17,7
"14140",14140,2012-08-17,3,1,"Aug",8,0,5,1,"Clear-Few clouds",0.68,0.2424,0.65,0.1343,43,625,668,2012-08-17,8
"14141",14141,2012-08-17,3,1,"Aug",9,0,5,1,"Clear-Few clouds",0.7,0.2424,0.58,0.1045,58,320,378,2012-08-17,9
"14142",14142,2012-08-17,3,1,"Aug",10,0,5,1,"Clear-Few clouds",0.74,0.2424,0.55,0.1642,82,149,231,2012-08-17,10
"14143",14143,2012-08-17,3,1,"Aug",11,0,5,1,"Clear-Few clouds",0.76,0.2424,0.52,0.2836,98,205,303,2012-08-17,11
"14144",14144,2012-08-17,3,1,"Aug",12,0,5,1,"Clear-Few clouds",0.82,0.2424,0.41,0.2239,110,255,365,2012-08-17,12
"14145",14145,2012-08-17,3,1,"Aug",13,0,5,1,"Clear-Few clouds",0.84,0.2424,0.36,0.3881,103,254,357,2012-08-17,13
"14146",14146,2012-08-17,3,1,"Aug",14,0,5,1,"Clear-Few clouds",0.86,0.2424,0.34,0.4179,128,200,328,2012-08-17,14
"14147",14147,2012-08-17,3,1,"Aug",15,0,5,1,"Clear-Few clouds",0.86,0.2424,0.3,0.4627,127,256,383,2012-08-17,15
"14148",14148,2012-08-17,3,1,"Aug",16,0,5,1,"Mist-Cloudy",0.84,0.2424,0.32,0.4478,116,372,488,2012-08-17,16
"14149",14149,2012-08-17,3,1,"Aug",17,0,5,1,"Clear-Few clouds",0.82,0.2424,0.36,0.3284,144,647,791,2012-08-17,17
"14150",14150,2012-08-17,3,1,"Aug",18,0,5,1,"Mist-Cloudy",0.82,0.2424,0.38,0.2537,108,561,669,2012-08-17,18
"14151",14151,2012-08-17,3,1,"Aug",19,0,5,1,"Mist-Cloudy",0.74,0.2424,0.55,0.3881,88,403,491,2012-08-17,19
"14152",14152,2012-08-17,3,1,"Aug",20,0,5,1,"Mist-Cloudy",0.72,0.2424,0.58,0.2239,97,262,359,2012-08-17,20
"14153",14153,2012-08-17,3,1,"Aug",21,0,5,1,"Mist-Cloudy",0.68,0.2424,0.69,0.2985,57,198,255,2012-08-17,21
"14154",14154,2012-08-17,3,1,"Aug",22,0,5,1,"Light Snow-Rain",0.66,0.2424,0.83,0.194,43,170,213,2012-08-17,22
"14155",14155,2012-08-17,3,1,"Aug",23,0,5,1,"Light Snow-Rain",0.64,0.2424,0.83,0.2239,21,100,121,2012-08-17,23
"14156",14156,2012-08-18,3,1,"Aug",0,0,6,0,"Mist-Cloudy",0.64,0.5758,0.83,0.2239,6,99,105,2012-08-18,0
"14157",14157,2012-08-18,3,1,"Aug",1,0,6,0,"Light Snow-Rain",0.62,0.5455,0.94,0.1642,14,78,92,2012-08-18,1
"14158",14158,2012-08-18,3,1,"Aug",2,0,6,0,"Light Snow-Rain",0.62,0.5606,0.88,0.1642,4,39,43,2012-08-18,2
"14159",14159,2012-08-18,3,1,"Aug",3,0,6,0,"Clear-Few clouds",0.62,0.5606,0.88,0.194,7,23,30,2012-08-18,3
"14160",14160,2012-08-18,3,1,"Aug",4,0,6,0,"Clear-Few clouds",0.62,0.5909,0.73,0.2239,5,8,13,2012-08-18,4
"14161",14161,2012-08-18,3,1,"Aug",5,0,6,0,"Clear-Few clouds",0.6,0.5758,0.78,0.2537,2,7,9,2012-08-18,5
"14162",14162,2012-08-18,3,1,"Aug",6,0,6,0,"Clear-Few clouds",0.6,0.5606,0.83,0.2239,4,23,27,2012-08-18,6
"14163",14163,2012-08-18,3,1,"Aug",7,0,6,0,"Clear-Few clouds",0.6,0.5606,0.83,0.2239,12,52,64,2012-08-18,7
"14164",14164,2012-08-18,3,1,"Aug",8,0,6,0,"Clear-Few clouds",0.64,0.6061,0.69,0.2537,28,161,189,2012-08-18,8
"14165",14165,2012-08-18,3,1,"Aug",9,0,6,0,"Clear-Few clouds",0.66,0.6212,0.65,0.2836,81,211,292,2012-08-18,9
"14166",14166,2012-08-18,3,1,"Aug",10,0,6,0,"Clear-Few clouds",0.7,0.6515,0.54,0.1642,166,314,480,2012-08-18,10
"14167",14167,2012-08-18,3,1,"Aug",11,0,6,0,"Clear-Few clouds",0.72,0.6667,0.51,0,180,356,536,2012-08-18,11
"14168",14168,2012-08-18,3,1,"Aug",12,0,6,0,"Clear-Few clouds",0.76,0.6667,0.37,0.194,266,388,654,2012-08-18,12
"14169",14169,2012-08-18,3,1,"Aug",13,0,6,0,"Clear-Few clouds",0.74,0.6515,0.4,0.194,289,355,644,2012-08-18,13
"14170",14170,2012-08-18,3,1,"Aug",14,0,6,0,"Clear-Few clouds",0.76,0.6667,0.37,0.2836,242,356,598,2012-08-18,14
"14171",14171,2012-08-18,3,1,"Aug",15,0,6,0,"Clear-Few clouds",0.76,0.6667,0.37,0.2239,250,346,596,2012-08-18,15
"14172",14172,2012-08-18,3,1,"Aug",16,0,6,0,"Clear-Few clouds",0.76,0.6667,0.37,0.2537,287,354,641,2012-08-18,16
"14173",14173,2012-08-18,3,1,"Aug",17,0,6,0,"Clear-Few clouds",0.76,0.6667,0.37,0.2239,256,379,635,2012-08-18,17
"14174",14174,2012-08-18,3,1,"Aug",18,0,6,0,"Clear-Few clouds",0.74,0.6515,0.37,0.1642,225,329,554,2012-08-18,18
"14175",14175,2012-08-18,3,1,"Aug",19,0,6,0,"Clear-Few clouds",0.7,0.6364,0.45,0.1642,164,324,488,2012-08-18,19
"14176",14176,2012-08-18,3,1,"Aug",20,0,6,0,"Clear-Few clouds",0.7,0.6364,0.45,0.1045,99,242,341,2012-08-18,20
"14177",14177,2012-08-18,3,1,"Aug",21,0,6,0,"Clear-Few clouds",0.66,0.6212,0.61,0,90,248,338,2012-08-18,21
"14178",14178,2012-08-18,3,1,"Aug",22,0,6,0,"Clear-Few clouds",0.66,0.6212,0.61,0,90,171,261,2012-08-18,22
"14179",14179,2012-08-18,3,1,"Aug",23,0,6,0,"Clear-Few clouds",0.64,0.6061,0.65,0.0896,60,175,235,2012-08-18,23
"14180",14180,2012-08-19,3,1,"Aug",0,0,0,0,"Clear-Few clouds",0.66,0.6212,0.57,0.0896,44,143,187,2012-08-19,0
"14181",14181,2012-08-19,3,1,"Aug",1,0,0,0,"Clear-Few clouds",0.64,0.6061,0.65,0,29,102,131,2012-08-19,1
"14182",14182,2012-08-19,3,1,"Aug",2,0,0,0,"Mist-Cloudy",0.62,0.6061,0.69,0.0896,16,103,119,2012-08-19,2
"14183",14183,2012-08-19,3,1,"Aug",3,0,0,0,"Mist-Cloudy",0.62,0.6061,0.61,0.1642,21,34,55,2012-08-19,3
"14184",14184,2012-08-19,3,1,"Aug",4,0,0,0,"Mist-Cloudy",0.62,0.6061,0.65,0.1642,4,22,26,2012-08-19,4
"14185",14185,2012-08-19,3,1,"Aug",5,0,0,0,"Mist-Cloudy",0.6,0.5909,0.73,0.1343,3,8,11,2012-08-19,5
"14186",14186,2012-08-19,3,1,"Aug",6,0,0,0,"Mist-Cloudy",0.62,0.6061,0.69,0.1045,5,15,20,2012-08-19,6
"14187",14187,2012-08-19,3,1,"Aug",7,0,0,0,"Mist-Cloudy",0.62,0.6061,0.69,0.1343,12,29,41,2012-08-19,7
"14188",14188,2012-08-19,3,1,"Aug",8,0,0,0,"Mist-Cloudy",0.64,0.6061,0.69,0.1045,34,90,124,2012-08-19,8
"14189",14189,2012-08-19,3,1,"Aug",9,0,0,0,"Mist-Cloudy",0.66,0.6212,0.74,0,86,184,270,2012-08-19,9
"14190",14190,2012-08-19,3,1,"Aug",10,0,0,0,"Mist-Cloudy",0.68,0.6364,0.69,0,138,287,425,2012-08-19,10
"14191",14191,2012-08-19,3,1,"Aug",11,0,0,0,"Light Snow-Rain",0.64,0.5909,0.78,0.1642,83,189,272,2012-08-19,11
"14192",14192,2012-08-19,3,1,"Aug",12,0,0,0,"Light Snow-Rain",0.64,0.6061,0.73,0,112,186,298,2012-08-19,12
"14193",14193,2012-08-19,3,1,"Aug",13,0,0,0,"Light Snow-Rain",0.64,0.5758,0.83,0.1343,50,112,162,2012-08-19,13
"14194",14194,2012-08-19,3,1,"Aug",14,0,0,0,"Light Snow-Rain",0.64,0.6061,0.73,0,41,108,149,2012-08-19,14
"14195",14195,2012-08-19,3,1,"Aug",15,0,0,0,"Mist-Cloudy",0.64,0.6061,0.65,0,89,187,276,2012-08-19,15
"14196",14196,2012-08-19,3,1,"Aug",16,0,0,0,"Mist-Cloudy",0.66,0.6212,0.65,0,97,259,356,2012-08-19,16
"14197",14197,2012-08-19,3,1,"Aug",17,0,0,0,"Mist-Cloudy",0.64,0.5909,0.78,0.1045,76,267,343,2012-08-19,17
"14198",14198,2012-08-19,3,1,"Aug",18,0,0,0,"Mist-Cloudy",0.64,0.5909,0.78,0.1045,86,291,377,2012-08-19,18
"14199",14199,2012-08-19,3,1,"Aug",19,0,0,0,"Mist-Cloudy",0.64,0.6061,0.73,0.1343,72,269,341,2012-08-19,19
"14200",14200,2012-08-19,3,1,"Aug",20,0,0,0,"Mist-Cloudy",0.64,0.6061,0.73,0.194,61,213,274,2012-08-19,20
"14201",14201,2012-08-19,3,1,"Aug",21,0,0,0,"Light Snow-Rain",0.62,0.5909,0.78,0.0896,36,154,190,2012-08-19,21
"14202",14202,2012-08-19,3,1,"Aug",22,0,0,0,"Mist-Cloudy",0.62,0.5909,0.78,0.1642,6,50,56,2012-08-19,22
"14203",14203,2012-08-19,3,1,"Aug",23,0,0,0,"Mist-Cloudy",0.62,0.5909,0.73,0,7,39,46,2012-08-19,23
"14204",14204,2012-08-20,3,1,"Aug",0,0,1,1,"Mist-Cloudy",0.6,0.5606,0.83,0.1045,1,25,26,2012-08-20,0
"14205",14205,2012-08-20,3,1,"Aug",1,0,1,1,"Clear-Few clouds",0.6,0.5606,0.83,0.1642,0,10,10,2012-08-20,1
"14206",14206,2012-08-20,3,1,"Aug",2,0,1,1,"Clear-Few clouds",0.6,0.5606,0.83,0.1642,0,5,5,2012-08-20,2
"14207",14207,2012-08-20,3,1,"Aug",3,0,1,1,"Clear-Few clouds",0.6,0.5455,0.88,0.1045,0,3,3,2012-08-20,3
"14208",14208,2012-08-20,3,1,"Aug",4,0,1,1,"Mist-Cloudy",0.6,0.5606,0.83,0.0896,0,7,7,2012-08-20,4
"14209",14209,2012-08-20,3,1,"Aug",5,0,1,1,"Mist-Cloudy",0.6,0.5606,0.83,0,2,35,37,2012-08-20,5
"14210",14210,2012-08-20,3,1,"Aug",6,0,1,1,"Mist-Cloudy",0.6,0.5758,0.78,0.1343,6,155,161,2012-08-20,6
"14211",14211,2012-08-20,3,1,"Aug",7,0,1,1,"Mist-Cloudy",0.62,0.5909,0.78,0.1343,15,427,442,2012-08-20,7
"14212",14212,2012-08-20,3,1,"Aug",8,0,1,1,"Mist-Cloudy",0.62,0.5909,0.73,0.1045,37,618,655,2012-08-20,8
"14213",14213,2012-08-20,3,1,"Aug",9,0,1,1,"Mist-Cloudy",0.64,0.6061,0.69,0,55,302,357,2012-08-20,9
"14214",14214,2012-08-20,3,1,"Aug",10,0,1,1,"Mist-Cloudy",0.64,0.6061,0.69,0.0896,69,124,193,2012-08-20,10
"14215",14215,2012-08-20,3,1,"Aug",11,0,1,1,"Clear-Few clouds",0.66,0.6212,0.65,0.1045,90,151,241,2012-08-20,11
"14216",14216,2012-08-20,3,1,"Aug",12,0,1,1,"Mist-Cloudy",0.66,0.6212,0.61,0.1045,66,216,282,2012-08-20,12
"14217",14217,2012-08-20,3,1,"Aug",13,0,1,1,"Clear-Few clouds",0.7,0.6515,0.58,0.1343,97,194,291,2012-08-20,13
"14218",14218,2012-08-20,3,1,"Aug",14,0,1,1,"Clear-Few clouds",0.72,0.6667,0.54,0.1642,87,188,275,2012-08-20,14
"14219",14219,2012-08-20,3,1,"Aug",15,0,1,1,"Clear-Few clouds",0.72,0.6667,0.54,0.2537,102,207,309,2012-08-20,15
"14220",14220,2012-08-20,3,1,"Aug",16,0,1,1,"Clear-Few clouds",0.72,0.6667,0.54,0.2537,103,357,460,2012-08-20,16
"14221",14221,2012-08-20,3,1,"Aug",17,0,1,1,"Clear-Few clouds",0.7,0.6515,0.58,0.2836,83,810,893,2012-08-20,17
"14222",14222,2012-08-20,3,1,"Aug",18,0,1,1,"Mist-Cloudy",0.62,0.5909,0.78,0.2537,89,726,815,2012-08-20,18
"14223",14223,2012-08-20,3,1,"Aug",19,0,1,1,"Mist-Cloudy",0.62,0.5909,0.78,0.194,33,266,299,2012-08-20,19
"14224",14224,2012-08-20,3,1,"Aug",20,0,1,1,"Mist-Cloudy",0.62,0.5758,0.83,0.2836,30,231,261,2012-08-20,20
"14225",14225,2012-08-20,3,1,"Aug",21,0,1,1,"Clear-Few clouds",0.6,0.5606,0.83,0,26,219,245,2012-08-20,21
"14226",14226,2012-08-20,3,1,"Aug",22,0,1,1,"Mist-Cloudy",0.6,0.5606,0.83,0,25,136,161,2012-08-20,22
"14227",14227,2012-08-20,3,1,"Aug",23,0,1,1,"Mist-Cloudy",0.6,0.5606,0.83,0,10,92,102,2012-08-20,23
"14228",14228,2012-08-21,3,1,"Aug",0,0,2,1,"Mist-Cloudy",0.6,0.5606,0.83,0.0896,7,52,59,2012-08-21,0
"14229",14229,2012-08-21,3,1,"Aug",1,0,2,1,"Mist-Cloudy",0.6,0.5606,0.83,0.1343,11,22,33,2012-08-21,1
"14230",14230,2012-08-21,3,1,"Aug",2,0,2,1,"Mist-Cloudy",0.58,0.5455,0.88,0.2836,1,7,8,2012-08-21,2
"14231",14231,2012-08-21,3,1,"Aug",3,0,2,1,"Clear-Few clouds",0.56,0.5303,0.88,0,0,3,3,2012-08-21,3
"14232",14232,2012-08-21,3,1,"Aug",4,0,2,1,"Clear-Few clouds",0.56,0.5303,0.88,0,0,4,4,2012-08-21,4
"14233",14233,2012-08-21,3,1,"Aug",5,0,2,1,"Clear-Few clouds",0.56,0.5303,0.83,0.0896,4,30,34,2012-08-21,5
"14234",14234,2012-08-21,3,1,"Aug",6,0,2,1,"Clear-Few clouds",0.56,0.5303,0.83,0.1045,5,164,169,2012-08-21,6
"14235",14235,2012-08-21,3,1,"Aug",7,0,2,1,"Clear-Few clouds",0.6,0.5758,0.78,0.1045,19,500,519,2012-08-21,7
"14236",14236,2012-08-21,3,1,"Aug",8,0,2,1,"Clear-Few clouds",0.6,0.5758,0.78,0.1343,27,696,723,2012-08-21,8
"14237",14237,2012-08-21,3,1,"Aug",9,0,2,1,"Clear-Few clouds",0.64,0.6061,0.69,0,47,281,328,2012-08-21,9
"14238",14238,2012-08-21,3,1,"Aug",10,0,2,1,"Clear-Few clouds",0.66,0.6212,0.61,0.1045,58,120,178,2012-08-21,10
